,timestamp,actions_heatpump_operation_modus,actions_heatpump_compression_states,actions_heatpump_temp_setpoint,actions_heatpump_flow_setpoint,actions_battery_system_status,actions_battery_real_power,actions_battery_reactive_power,actions_battery_reason,actions_chargingstation_totalpower,actions_reset_heatpump_timer,actions_distr_heat_temp_sp,costs_discounted_cost_calculated,costs_pv,costs_battery,costs_base_cs,costs_grid_cs,costs_cs_cost_calculated,costs_base_el,costs_grid_el,costs_grid_only_solar,costs_el_cost_calculated,costs_savings_calculated,costs_el_savings,costs_cs_savings,costs_el_savings_wout_battery,costs_heat_cost_calculated,battery_state_of_charge,battery_battery_status,battery_battery_operating_status,battery_system_status,battery_power,pv_1_power,electricity_demand_total_load,electricity_demand_heatpump_load,price_price
2023-01-01 02:45:00,1672541100.0,off,{1: 1},55.0,2.0,operating,12408.702226245668,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.36360661195393346,0.09216625075480946,0.36360661195393346,True,True,0.03624543192693602,-0.10971010152863336,-0.10971010152863336,False,21.292573148567257,operating,discharging,operating,17006.068852519937,0.0,16622.01654646553,0.0,7.51e-05
2023-01-01 03:00:00,1672542000.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.35495496393835135,1.4487049639383514,0.35495496393835135,True,True,-1.3289449292721882,-0.10971010152863336,-0.10971010152863336,False,20.0,operating,discharging,operating,12408.702226245668,0.0,16226.51263718178,0.0,5.09e-05
2023-01-01 03:15:00,1672542900.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.34807291010271385,1.4418229101027138,0.34807291010271385,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,25.015625,operating,charging,operating,-50000.0,0.0,15911.90446183835,0.0,5.09e-05
2023-01-01 03:30:00,1672543800.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.34307962864342006,1.4368296286434201,0.34307962864342006,True,True,-1.3289449292721882,-0.10971010152863336,-0.10971010152863336,False,30.03125,operating,charging,operating,-50000.0,0.0,15683.64016655634,0.0,5.09e-05
2023-01-01 03:45:00,1672544700.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.33866974825604546,1.4324197482560455,0.33866974825604546,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,35.046875,operating,charging,operating,-50000.0,0.0,15482.045634562077,0.0,5.09e-05
2023-01-01 04:00:00,1672545600.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3342448409429003,1.4279948409429002,0.3342448409429003,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,40.0625,operating,charging,operating,-50000.0,0.0,15279.764157389724,0.0,3.77e-05
2023-01-01 04:15:00,1672546500.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.33160190801602496,1.425351908016025,0.33160190801602496,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,45.078125,operating,charging,operating,-50000.0,0.0,15158.944366446853,0.0,3.77e-05
2023-01-01 04:30:00,1672547400.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.32883950004785417,1.4225895000478541,0.32883950004785417,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,50.09375,operating,charging,operating,-50000.0,0.0,15032.662859330476,0.0,3.77e-05
2023-01-01 04:45:00,1672548300.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3277334554702282,1.4214834554702283,0.3277334554702282,True,True,-1.3289449292721882,-0.10971010152863336,-0.10971010152863336,False,55.109375,operating,charging,operating,-50000.0,0.0,14982.100821496148,0.0,3.77e-05
2023-01-01 05:00:00,1672549200.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.32783150250535087,1.4215815025053509,0.32783150250535087,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,60.125,operating,charging,operating,-50000.0,0.0,14986.582971673186,0.0,3.97e-05
2023-01-01 05:15:00,1672550100.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3273852085388344,1.4211352085388345,0.3273852085388344,True,True,-1.3289449292721882,-0.10971010152863336,-0.10971010152863336,False,65.140625,operating,charging,operating,-50000.0,0.0,14966.180961775284,0.0,3.97e-05
2023-01-01 05:30:00,1672551000.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.32763590465268355,1.4213859046526836,0.32763590465268355,True,True,-1.3289449292721882,-0.10971010152863336,-0.10971010152863336,False,70.15625,operating,charging,operating,-50000.0,0.0,14977.64135555125,0.0,3.97e-05
2023-01-01 05:45:00,1672551900.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.32668971596538376,1.4204397159653839,0.32668971596538376,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,75.171875,operating,charging,operating,-50000.0,0.0,14934.387015560402,0.0,3.97e-05
2023-01-01 06:00:00,1672552800.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3268715665040945,1.4206215665040944,0.3268715665040945,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,80.1875,operating,charging,operating,-50000.0,0.0,14942.70018304432,0.0,4.06e-05
2023-01-01 06:15:00,1672553700.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3292838493091903,1.4230338493091903,0.3292838493091903,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,85.203125,operating,charging,operating,-50000.0,0.0,15052.975968420127,0.0,4.06e-05
2023-01-01 06:30:00,1672554600.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3309123216822916,1.4246623216822916,0.3309123216822916,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,90.21875,operating,charging,operating,-50000.0,0.0,15127.420419761906,0.0,4.06e-05
2023-01-01 06:45:00,1672555500.0,off,{1: 1},55.0,2.0,operating,-50000.0,0.0,price forecast,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3340072983892649,1.427757298389265,0.3340072983892649,True,True,-1.328944929272188,-0.10971010152863336,-0.10971010152863336,False,95.234375,operating,charging,operating,-50000.0,0.0,15268.90506922354,0.0,4.06e-05
2023-01-01 07:00:00,1672556400.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3429714587948446,0.3429714587948446,0.3429714587948446,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,charging,operating,-50000.0,0.0,15678.695259192897,0.0,4.3299999999999995e-05
2023-01-01 07:15:00,1672557300.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3542614743230195,0.3542614743230195,0.3542614743230195,True,True,-0.23519492927218794,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,16194.810254766608,0.0,4.3299999999999995e-05
2023-01-01 07:30:00,1672558200.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.36320428163333596,0.36320428163333596,0.36320428163333596,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,16603.624303238215,0.0,4.3299999999999995e-05
2023-01-01 07:45:00,1672559100.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.3653601438369319,0.3653601438369319,0.3653601438369319,True,True,-0.23519492927218794,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,16702.17800397403,0.0,4.3299999999999995e-05
2023-01-01 08:00:00,1672560000.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.36650436069704395,0.36650436069704395,0.36650436069704395,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,16754.485060436295,0.0,4.97e-05
2023-01-01 08:15:00,1672560900.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.36795229997023743,0.36795229997023743,0.36795229997023743,True,True,-0.23519492927218794,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,16820.676570067997,0.0,4.97e-05
2023-01-01 08:30:00,1672561800.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.37405275385317915,0.37405275385317915,0.37405275385317915,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,17099.554461859618,0.0,4.97e-05
2023-01-01 08:45:00,1672562700.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.38626317795797266,0.38626317795797266,0.38626317795797266,True,True,-0.23519492927218794,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,17657.74527807875,0.0,4.97e-05
2023-01-01 09:00:00,1672563600.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.39334581702913457,0.3069334960335729,0.30693349603357284,True,True,-0.14878260827662632,-0.10971010152863336,-0.023297780533071633,False,100.0,operating,standby,operating,0.0,3950.277531225678,17981.52306418901,0.0,7.01e-05
2023-01-01 09:15:00,1672564500.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4005233848170696,0.35884641722127875,0.35884641722127886,True,True,-0.19351796167639712,-0.10971010152863336,-0.0680331339328426,False,100.0,operating,standby,operating,0.0,1905.2328043790096,18309.640448780327,0.0,7.01e-05
2023-01-01 09:30:00,1672565400.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4087416543248555,0.3725601370079104,0.3725601370079103,True,True,-0.19901341195524286,-0.10971010152863336,-0.07352858421168817,False,100.0,operating,standby,operating,0.0,1654.0122202032064,18685.33276913625,0.0,7.01e-05
2023-01-01 09:45:00,1672566300.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4201624921695471,0.3860671441569857,0.3860671441569857,True,True,-0.20109958125962651,-0.10971010152863336,-0.07561475351607194,False,100.0,operating,standby,operating,0.0,1558.6444805742342,19207.42821346501,0.0,7.01e-05
2023-01-01 10:00:00,1672567200.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4335855335436098,0.4075820007530987,0.40758200075309853,True,True,-0.2091913964816769,-0.10971010152863336,-0.08370656873812204,False,100.0,operating,standby,operating,0.0,1188.7329275662278,19821.05296199359,0.0,7.68e-05
2023-01-01 10:15:00,1672568100.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4442475979003213,0.41824406510981005,0.4182440651098101,True,True,-0.20919139648167673,-0.10971010152863336,-0.08370656873812221,False,100.0,operating,standby,operating,0.0,1188.7329275662278,20308.461618300404,0.0,7.68e-05
2023-01-01 10:30:00,1672569000.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.45284389608281483,0.4268403632923036,0.4268403632923036,True,True,-0.20919139648167673,-0.10971010152863336,-0.0837065687381221,False,100.0,operating,standby,operating,0.0,1188.7329275662278,20701.435249500108,0.0,7.68e-05
2023-01-01 10:45:00,1672569900.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.4615865338096675,0.43558300101915637,0.4355830010191563,True,True,-0.20919139648167684,-0.10971010152863336,-0.0837065687381221,False,100.0,operating,standby,operating,0.0,1188.7329275662278,21101.098688441944,0.0,7.68e-05
2023-01-01 11:00:00,1672570800.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.47695148639487783,0.46229795031621534,0.46229795031621534,True,True,-0.2205413931935255,-0.10971010152863336,-0.09505656544997088,False,100.0,operating,standby,operating,0.0,669.8759350245698,21803.496520908702,0.0,8.409999999999998e-05
2023-01-01 11:15:00,1672571700.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.49142689733620776,0.47677336125754527,0.4767733612575453,True,True,-0.22054139319352545,-0.10971010152863336,-0.09505656544997093,False,100.0,operating,standby,operating,0.0,669.8759350245698,22465.229592512354,0.0,8.409999999999998e-05
2023-01-01 11:30:00,1672572600.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5024705564155982,0.48781702033693575,0.4878170203369358,True,True,-0.2205413931935255,-0.10971010152863336,-0.09505656544997088,False,100.0,operating,standby,operating,0.0,669.8759350245698,22970.082578998776,0.0,8.409999999999998e-05
2023-01-01 11:45:00,1672573500.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5121577406021477,0.49750420452348515,0.49750420452348526,True,True,-0.2205413931935254,-0.10971010152863336,-0.09505656544997099,False,100.0,operating,standby,operating,0.0,669.8759350245698,23412.92528466961,0.0,8.409999999999998e-05
2023-01-01 12:00:00,1672574400.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5167243991330426,0.5021354160872699,0.50213541608727,True,True,-0.22060594622641527,-0.10971010152863336,-0.09512111848286076,False,100.0,operating,standby,operating,0.0,666.9249392353179,23621.68681751052,0.0,9.47e-05
2023-01-01 12:15:00,1672575300.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5258948596875471,0.5113058766417745,0.5113058766417745,True,True,-0.22060594622641538,-0.10971010152863336,-0.09512111848286076,False,100.0,operating,standby,operating,0.0,666.9249392353179,24040.907871430725,0.0,9.47e-05
2023-01-01 12:30:00,1672576200.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5334977981522735,0.5189088151065009,0.5189088151065009,True,True,-0.22060594622641538,-0.10971010152863336,-0.09512111848286076,False,100.0,operating,standby,operating,0.0,666.9249392353179,24388.47077267536,0.0,9.47e-05
2023-01-01 12:45:00,1672577100.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5390618450779269,0.5244728620321543,0.5244728620321543,True,True,-0.22060594622641538,-0.10971010152863336,-0.09512111848286076,False,100.0,operating,standby,operating,0.0,666.9249392353179,24642.82720356237,0.0,9.47e-05
2023-01-01 13:00:00,1672578000.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5487865701007902,0.5203828422139466,0.5203828422139465,True,True,-0.20679120138534435,-0.10971010152863336,-0.08130637364178961,False,100.0,operating,standby,operating,0.0,1298.4561319699985,25087.38606175041,0.0,9.68e-05
2023-01-01 13:15:00,1672578900.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5554162937920446,0.527012565905201,0.5270125659052008,True,True,-0.20679120138534435,-0.10971010152863336,-0.08130637364178961,False,100.0,operating,standby,operating,0.0,1298.4561319699985,25390.459144779183,0.0,9.68e-05
2023-01-01 13:30:00,1672579800.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5606814795564331,0.5322777516695895,0.5322777516695895,True,True,-0.20679120138534435,-0.10971010152863336,-0.08130637364178972,False,100.0,operating,standby,operating,0.0,1298.4561319699985,25631.153351151228,0.0,9.68e-05
2023-01-01 13:45:00,1672580700.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5656686009716876,0.5372648730848439,0.5372648730848438,True,True,-0.20679120138534435,-0.10971010152863336,-0.08130637364178961,False,100.0,operating,standby,operating,0.0,1298.4561319699985,25859.136044420004,0.0,9.68e-05
2023-01-01 14:00:00,1672581600.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5634451901810332,0.5455508355051956,0.5455508355051956,True,True,-0.21730057459635033,-0.10971010152863336,-0.0918157468527957,False,100.0,operating,standby,operating,0.0,818.027642324005,25757.494408275805,0.0,9.72e-05
2023-01-01 14:15:00,1672582500.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5634533404908616,0.5455589858150239,0.5455589858150239,True,True,-0.21730057459635033,-0.10971010152863336,-0.0918157468527957,False,100.0,operating,standby,operating,0.0,818.027642324005,25757.86699386796,0.0,9.72e-05
2023-01-01 14:30:00,1672583400.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5627562875948859,0.5448619329190484,0.5448619329190484,True,True,-0.21730057459635044,-0.10971010152863336,-0.09181574685279581,False,100.0,operating,standby,operating,0.0,818.027642324005,25726.00171862336,0.0,9.72e-05
2023-01-01 14:45:00,1672584300.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5615342369795958,0.5436398823037581,0.5436398823037583,True,True,-0.21730057459635033,-0.10971010152863336,-0.09181574685279581,False,100.0,operating,standby,operating,0.0,818.027642324005,25670.136547638667,0.0,9.72e-05
2023-01-01 15:00:00,1672585200.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5584934993309199,0.5584934993309197,0.5584934993309199,True,True,-0.23519492927218788,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,25531.131397984907,0.0,9.52e-05
2023-01-01 15:15:00,1672586100.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.557242762094104,0.557242762094104,0.557242762094104,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,25473.954838587608,0.0,9.52e-05
2023-01-01 15:30:00,1672587000.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5581834475184313,0.5581834475184313,0.5581834475184313,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,25516.957600842576,0.0,9.52e-05
2023-01-01 15:45:00,1672587900.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5618465823117609,0.5618465823117609,0.5618465823117609,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,25684.415191394783,0.0,9.52e-05
2023-01-01 16:00:00,1672588800.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5721685611985338,0.5721685611985338,0.5721685611985338,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,26156.277083361543,0.0,0.000112
2023-01-01 16:15:00,1672589700.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5767048763101765,0.5767048763101764,0.5767048763101765,True,True,-0.23519492927218788,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,26363.651488465213,0.0,0.000112
2023-01-01 16:30:00,1672590600.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5810536165739089,0.5810536165739089,0.5810536165739089,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,26562.451043378693,0.0,0.000112
2023-01-01 16:45:00,1672591500.0,off,{1: 1},55.0,2.0,standby,0.0,0.0,no action,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5914852533666699,0.5914852533666699,0.5914852533666699,True,True,-0.235194929272188,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,27039.325868190623,0.0,0.000112
2023-01-01 17:00:00,1672592400.0,off,{1: 1},55.0,2.0,operating,27274.99628501046,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.5966405437346038,0.0,0.5966405437346038,True,True,0.36144561446241585,-0.10971010152863336,-0.10971010152863336,False,100.0,operating,standby,operating,0.0,0.0,27274.99628501046,0.0,0.00015
2023-01-01 17:15:00,1672593300.0,off,{1: 1},55.0,2.0,operating,27739.59090311038,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6068035510055395,0.0,0.6068035510055395,True,True,0.3716086217333515,-0.10971010152863336,-0.10971010152863336,False,97.04969320212331,operating,discharging,operating,27274.99628501046,0.0,27739.59090311038,0.0,0.00015
2023-01-01 17:30:00,1672594200.0,off,{1: 1},55.0,2.0,operating,28224.279180911533,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6174061070824398,0.0,0.6174061070824398,True,True,0.3822111778102518,-0.10971010152863336,-0.10971010152863336,False,94.04913170775778,operating,discharging,operating,27739.59090311038,0.0,28224.279180911533,0.0,0.00015
2023-01-01 17:45:00,1672595100.0,off,{1: 1},55.0,2.0,operating,28519.911391982416,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6238730616996153,0.0,0.6238730616996153,True,True,0.3886781324274273,-0.10971010152863336,-0.10971010152863336,False,90.99614200750342,operating,discharging,operating,28224.279180911533,0.0,28519.911391982416,0.0,0.00015
2023-01-01 18:00:00,1672596000.0,off,{1: 1},55.0,2.0,operating,28724.241979748535,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6283427933069992,0.0,0.6283427933069992,True,True,0.39314786403481117,-0.10971010152863336,-0.10971010152863336,False,87.91117409127133,operating,discharging,operating,28519.911391982416,0.0,28724.241979748535,0.0,0.000146
2023-01-01 18:15:00,1672596900.0,off,{1: 1},55.0,2.0,operating,28859.078852416937,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6312923498966205,0.0,0.6312923498966205,True,True,0.39609742062443254,-0.10971010152863336,-0.10971010152863336,False,84.8041039567364,operating,discharging,operating,28724.241979748535,0.0,28859.078852416937,0.0,0.000146
2023-01-01 18:30:00,1672597800.0,off,{1: 1},55.0,2.0,operating,28800.53601852278,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6300117254051858,0.0,0.6300117254051858,True,True,0.3948167961329978,-0.10971010152863336,-0.10971010152863336,False,81.68244866376988,operating,discharging,operating,28859.078852416937,0.0,28800.53601852278,0.0,0.000146
2023-01-01 18:45:00,1672598700.0,off,{1: 1},55.0,2.0,operating,28728.146716073137,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6284282094140998,0.0,0.6284282094140998,True,True,0.39323328014191183,-0.10971010152863336,-0.10971010152863336,False,78.56712588571921,operating,discharging,operating,28800.53601852278,0.0,28728.146716073137,0.0,0.000146
2023-01-01 19:00:00,1672599600.0,off,{1: 1},55.0,2.0,operating,28806.06371439888,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6301326437524755,0.0,0.6301326437524755,True,True,0.39493771448028747,-0.10971010152863336,-0.10971010152863336,False,75.45963338008652,operating,discharging,operating,28728.146716073137,0.0,28806.06371439888,0.0,0.00014
2023-01-01 19:15:00,1672600500.0,off,{1: 1},55.0,2.0,operating,28932.270699574103,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6328934215531835,0.0,0.6328934215531835,True,True,0.3976984922809955,-0.10971010152863336,-0.10971010152863336,False,72.34371267716175,operating,discharging,operating,28806.06371439888,0.0,28932.270699574103,0.0,0.00014
2023-01-01 19:30:00,1672601400.0,off,{1: 1},55.0,2.0,operating,28760.622987339408,-0.0,load coverage,0.0,False,55.0,True,0.10971010152863336,0.12548482774355463,0.0,0.0,True,0.6291386278480495,0.0,0.6291386278480495,True,True,0.39394369857586153,-0.10971010152863336,-0.10971010152863336,False,69.21414030138573,operating,discharging,operating,28932.270699574103,0.0,28760.622987339408,0.0,0.00014
